78|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|31|'А'||1878|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1908|'кирпичные'|6|0|3|21|2774|2706|2400|306|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1|1|0|0
79|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|33|'А'||1879|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1843|'кирпичные'|5|0|2|16|1874|1856|1620|236|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
80|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|35|'А'||1880|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1831|'кирпичные'|5|0|3|12|1572|1414|723|691|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
81|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|37|'А'||1881|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1846|'кирпичные'|5|0|3|11|1024|1024|923|101|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
82|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|39|'А'||1882|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1865|'кирпичные'|4|0|2|13|1221|1221|956|265|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
83|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|41|'А'||1883|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1859|'кирпичные'|6|0|3|37|3723|3723|2784|939|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|2|1|1|0|0|0
84|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|43|'А'||1884|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1905|'кирпичные'|6|0|3|15|1587|1474|1412|62|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|0|1|0|0|0
85|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|45|'А'||1885|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1880|'кирпичные'|6|0|3|19|1707|1697|1599|98|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|0|1|0|0|0
86|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|49|'А,Б'||1886|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1870|'кирпичные'|5|0|5|37|3567|3553|2761|792|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
87|'Центральный'|'Литейный округ'|'ЗАХАРЬЕВСКАЯ УЛ.'|3|'А'||1887|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1916|'кирпичные'|4|0|4|43|6765|6679|5415|1264|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|1|1|1|0|0
88|'Центральный'|'Литейный округ'|'ЗАХАРЬЕВСКАЯ УЛ.'|7|'А'||1888|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1916|'кирпичные'|3|0|4|22|2194|1974|1804|170|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
89|'Центральный'|'Литейный округ'|'ЗАХАРЬЕВСКАЯ УЛ.'|11|'А'||1889|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1842|'кирпичные'|3|0|2|18|1617|1593|1470|123|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
90|'Центральный'|'Литейный округ'|'ЗАХАРЬЕВСКАЯ УЛ.'|12|'А,Б'||1890|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1846|'кирпичные'|1|0|4|26|4230|3981|2641|1340|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
