49|13149|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|0|'местная'|32|5|'95/70'|'нет'|'нет'||||||213.255|193.005|33.855|'Р'|26.585|'Р'|37.005|'Р'|16.87|'Р'|5.97|'Р'|0|'Р'|0|'Р'|0|'Р'|1.72|'Р'|14.67|'Р'|17.645|'Р'|22.365|'Р'|176.685|0.0886|'95-70'|'зависимая'|0|
50|13150|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|40|5|'95/70'|'нет'|'нет'||||||251.74|158.36|32.49|'Д'|19.2|'Д'|29.88|'Д'|22.94|'Д'|6.58|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|10.25|'Д'|12.37|'Д'|18.23|'Д'|151.94|0.109|'95-70'|'зависимая'|0|
51|13151|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|65|5|'95/70'|'нет'|'нет'||||||455.8992|757.9248|129.4848|'Д'|91.7184|'Д'|124.1568|'Д'|102.2016|'Д'|29.8896|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|93.9504|'Д'|98.4384|'Д'|76.5312|'Д'|746.3712|0.3068|'95-70'|'зависимая'|0|
52|13152|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|40|5|'95/70'|'нет'|'нет'||||||246.9454|410.5426|70.1376|'Р'|49.6808|'Р'|67.2516|'Р'|55.3592|'Р'|16.1902|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|50.8898|'Р'|53.3208|'Р'|41.4544|'Р'|404.2844|0.1828|'95-70'|'зависимая'|0|
53|13153|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|40|5|'95/70'|'нет'|'нет'||||||246.9454|410.5426|70.1376|'Д'|49.6808|'Д'|67.2516|'Д'|55.3592|'Д'|16.1902|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|50.8898|'Д'|53.3208|'Д'|41.4544|'Д'|404.2844|0.1566|'95-70'|'зависимая'|0|
54|13154|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||635.25|602.98|82.71|'Р'|82.71|'Р'|82.71|'Р'|82.71|'Р'|24.01|'Р'|0|'Р'|0|'Р'|0|'Р'|18.06|'Р'|77.42|'Р'|77.42|'Р'|77.42|'Р'|605.17|0.2981|'95-70'|'зависимая'|0|
55|13155|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||370.08|190.94|26.19|'Р'|26.19|'Р'|26.19|'Р'|26.19|'Р'|7.61|'Р'|0|'Р'|0|'Р'|0|'Р'|6.12|'Р'|26.24|'Р'|26.24|'Р'|26.24|'Р'|197.21|0.2001|'95-70'|'зависимая'|0|
56|13156|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|0|'местная'|32|5|'95/70'|'нет'|'нет'||||||282.1115|97.1025|13.64|'Р'|13.222|'Р'|13.5685|'Р'|13.189|'Р'|3.806|'Р'|0|'Р'|0|'Р'|0|'Р'|2.5685|'Р'|11.726|'Р'|11.5995|'Р'|11.8525|'Р'|95.172||'95-70'|'зависимая'|0|
57|13157|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||230.8185|79.4475|11.16|'Р'|10.818|'Р'|11.1015|'Р'|10.791|'Р'|3.114|'Р'|0|'Р'|0|'Р'|0|'Р'|2.1015|'Р'|9.594|'Р'|9.4905|'Р'|9.6975|'Р'|77.868|0.234|'95-70'|'зависимая'|0|
58|13158|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|65|5|'95/70'|'нет'|'нет'||||||746.36|889.2|121.97|'Р'|121.97|'Р'|121.97|'Р'|121.97|'Р'|35.41|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|116.85|'Р'|116.85|'Р'|116.85|'Р'|873.84|0.3649|'95-70'|'зависимая'|0|
59|13159|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|40|5|'95/70'|'нет'|'нет'||||||502.22|605.65|134.08|'Д'|76|'Д'|112.29|'Д'|80.18|'Д'|26.28|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|58.21|'Д'|61.09|'Д'|55.88|'Д'|604.01|0.2235|'95-70'|'зависимая'|0|
