73|'Петроградский'|'Аптекарский остров'|'Бармалеева'|9|'А'||'13_1_73'|'орг-ия с гос. участием'||'другое'|'другое'|1911|'кирпичные'|5|0|3|24|1609.1|1609.1|1515.4|93.7|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
74|'Петроградский'|'Аптекарский остров'|'Бармалеева'|10|'А'||'13_1_74'|'орг-ия с гос. участием'||'другое'|'другое'|1902|'кирпичные'|5|0|1|18|1165.3|1165.3|997|168.3|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
75|'Петроградский'|'Аптекарский остров'|'Бармалеева'|12|'А'||'13_1_75'|'орг-ия с гос. участием'||'другое'|'другое'|1901|'кирпичные'|5|0|1|8|676.4|676.4|546.2|130.2|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
76|'Петроградский'|'Аптекарский остров'|'Бармалеева'|15|'А'||'13_1_76'|'орг-ия с гос. участием'||'другое'|'другое'|1902|'кирпичные'|4|0|2|7|779|779|562.1|216.9|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
77|'Петроградский'|'Аптекарский остров'|'Бармалеева'|17|'А'||'13_1_77'|'орг-ия с гос. участием'||'другое'|'другое'|1873|'кирпичные'|3|0|1|7|965.1|965.1|726|239.1|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
78|'Петроградский'|'Аптекарский остров'|'Бармалеева'|20|'А'||'13_1_78'|'орг-ия с гос. участием'||'другое'|'другое'|1905|'кирпичные'|5|0|1|8|631.8|631.8|558.8|73|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
79|'Петроградский'|'Аптекарский остров'|'Бармалеева'|21|'А'||'13_1_79'|'орг-ия с гос. участием'||'другое'|'другое'|1911|'кирпичные'|5|0|1|9|638.1|638.1|570.5|67.6|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
80|'Петроградский'|'Аптекарский остров'|'Бармалеева'|24|'А'||'13_1_80'|'орг-ия с гос. участием'||'другое'|'другое'|1912|'кирпичные'|5|0|2|27|1754.1|1754.1|1642.4|111.7|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
81|'Петроградский'|'Аптекарский остров'|'Бармалеева'|26|'А'||'13_1_81'|'орг-ия с гос. участием'||'другое'|'другое'|1913|'кирпичные'|5|0|2|20|1665.2|1665.2|1608.8|56.4|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
82|'Петроградский'|'Аптекарский остров'|'Бармалеева'|28|'А'||'13_1_82'|'орг-ия с гос. участием'||'другое'|'другое'|1890|'кирпичные'|4|0|1|15|1018.87|1018.87|948.5|70.37|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
83|'Петроградский'|'Аптекарский остров'|'Бармалеева'|33|'А'||'13_1_83'|'орг-ия с гос. участием'||'другое'|'другое'|1900|'кирпичные'|4|0|2|23|1880.2|1880.2|1604.7|275.5|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
