||||||||||||||||||||||'январь'||'февраль'||'март'||'апрель'||'май'||'июнь'||'июль'||'август'||'сентябрь'||'октябрь'||'ноябрь'||'декабрь'||'Итого'||||||
||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'|||||||||||||||||||||||||||||||||
||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'||||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|
55|'05_000055'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||748,08|646,84|72,1|'Дср'|69,36|'Дср'|137,85|'Д'|93,7|'Д'|21,76|'Д'|0||0||0||0||78,52|'Д'|76,22|'Д'|113,86|'Д'|663,37|||'зависимая'|1||1
56|'05_000056'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||526,0659|379,1|39,21|'Дср'|38,418|'Дср'|39,57|'Дср'|68,6|'Д'|19,74|'Д'|0||0||0||0||79,06|'Д'|62,37|'Д'|92,5|'Д'|439,47|||'зависимая'|1||1
57|'05_000057'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||474,671|381,67|38,23|'Дср'|36,744|'Дср'|37,974|'Дср'|38,514|'Дср'|38,262|'Дср'|0||0||0||0||69,32|'Д'|62,46|'Д'|89,53|'Д'|411,03|||'зависимая'|1||1
58|'05_000058'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||580,3452|422,22|115,62|'Д'|58,176|'Д'|90,84|'Д'|54,41|'Д'|13,79|'Д'|0||0||0||0||55,21|'Д'|64,66|'Д'|80,98|'Д'|533,69|||'зависимая'|1||1
59|'05_000059'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||475,6771|354,26|37,75|'Дср'|37,704|'Дср'|95,32|'Д'|62,04|'Д'|9,41|'Д'|0||0||0||0||64,08|'Д'|58,59|'Д'|78,45|'Д'|443,34|||'зависимая'|1||1
60|'05_000060'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||427,1712|391,42|103,2|'Д'|52,554|'Д'|90,89|'Д'|63,37|'Дср'|12,51|'Д'|0||0||0||0||65,86|'Д'|58,04|'Д'|80,96|'Д'|527,38|||'зависимая'|1||1
61|'05_000061'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|2|'открытая'||||'да'|||||||2541,72966|2461,76|561,51|'Д'|388,72|'Д'|491,51|'Д'|324,28|'Д'|30,57|'Д'|0||0||0||0||298,99|'Д'|311,85|'Д'|389,54|'Д'|2796,97|||'зависимая'|4||1
62|'05_000062'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||2733,902345|2525,31|558,93|'Д'|394,526|'Д'|527,01|'Д'|300,08|'Д'|56,25|'Д'|0||0||0||0||323,85|'Д'|331,74|'Д'|412,23|'Д'|2904,62|||'зависимая'|1||1
63|'05_000063'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||688,8762|759,23|150,03|'Д'|108,689|'Д'|128,08|'Д'|95,535|'Д'|80,66|'Дср'|0||0||0||0||79,64|'Д'|91,75|'Д'|119,8|'Д'|854,18|||'зависимая'|1||1
64|'05_000064'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||1591,14359|1765,46|295,01|'Д'|161,55|'Д'|236,96|'Д'|149,54|'Д'|26,62|'Д'|0||0||0||0||179,94|'Д'|185,63|'Д'|236,82|'Д'|1472,07|||'зависимая'|1||1
65|'05_000065'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||1845,220422|1851,83|394,69|'Д'|214,878|'Д'|71,61|'Д'|228,58|'Д'|63,56|'Д'|0||0||0||0||248,84|'Д'|253,88|'Д'|336,45|'Д'|1812,49|||'зависимая'|1||1
66|'05_000066'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||872,059006|895,94|169,49|'Д'|90,336|'Д'|209,3|'Д'|93,61|'Д'|19,29|'Д'|0||0||0||0||98,66|'Д'|102,53|'Д'|123,25|'Д'|906,47|||'зависимая'|1||1
67|'05_000067'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|2|'открытая'||||'да'|||||||3546,306876|3139,91|646,67|'Д'|342,384|'Д'|71,742|'Д'|252,76|'Д'|93,32|'Д'|0||0||0||0||188,33|'Д'|136,63|'Д'|315,0273582|'Дср'|2046,86|||'зависимая'|2||1
68|'05_000068'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||1814,298149|1661,6|194,26|'Дср'|191,034|'Дср'|53,898|'Дср'|186,072|'Дср'|191,928|'Дср'|0||0||0||0||196,61|'Д'|198,41|'Д'|282,34|'Д'|1494,55|||'зависимая'|1||1
69|'05_000069'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|2|'открытая'||||'да'|||||||2123,2485|1884,01|334,43|'Дср'|578,92|'Д'|303,06|'Д'|259,51|'Д'|56,1|'Д'|0||0||0||0||208,79|'Д'|199,63|'Д'|263,58|'Д'|2204,02|||'зависимая'|2||1
70|'05_000070'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||874,101|648,14|76,27|'Дср'|65,754|'Дср'|67,092|'Дср'|67,458|'Дср'|83,29|'Дср'|0||0||0||0||98,66|'Д'|103,36|'Д'|125,32|'Д'|687,2|||'зависимая'|1||1
71|'05_000071'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||2544,8575|2357,86|264,69|'Дср'|237,612|'Дср'|469,16|'Д'|321,2|'Д'|63,15|'Д'|0||0||0||0||271,15|'Д'|296,51|'Д'|375,75|'Д'|2299,22|||'зависимая'|1||1
72|'05_000072'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||654,00092|699,74|75,75|'Дср'|67,12|'Дср'|144,95|'Д'|95,03|'Д'|14,89|'Д'|0||0||0||0||80,63|'Д'|89,23|'Д'|115,25|'Д'|682,85|||'зависимая'|1||1
73|'05_000073'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|2|'открытая'||||'да'|||||||1961,853977|1994,46|409,47|'Д'|301,65|'Д'|395,97|'Д'|307,38|'Д'|16,08|'Д'|0||0||0||0||297,3|'Д'|240|'Д'|345,66|'Д'|2313,51|||'зависимая'|2||1
74|'05_000074'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|3|'открытая'||||'да'|||||||2985,40361|3214,32|626,88|'Д'|418,66|'Д'|567,3|'Д'|370,36|'Д'|67,93|'Д'|0||0||0||0||314,62|'Д'|332,81|'Д'|453,54|'Д'|3152,1|||'зависимая'|3||1
75|'05_000075'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|2|'открытая'||||'да'|||||||2516,6007|2603,79|463,91|'Д'|232,104|'Д'|329,17|'Д'|288,59|'Д'|65,32|'Д'|0||0||0||0||171,9|'Д'|215,37|'Д'|270,37|'Д'|2036,73|||'зависимая'|2||1
76|'05_000076'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|3|'открытая'||||'да'|||||||3713,491194|3675,608|719,96|'Дср'|553,59|'Дср'|714,85|'Д'|442,64|'Д'|84,15|'Д'|0||0||0||0||280,08|'Д'|323,78|'Д'|415,66|'Д'|3534,71|||'зависимая'|2||1
77|'05_000077'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||1501,0544|1368,38|279,86|'Д'|210,24|'Д'|271,28|'Д'|185,48|'Д'|45,29|'Д'|0||0||0||0||161,94|'Д'|154,09|'Д'|200,24|'Д'|1508,42|||'зависимая'|1||1
78|'05_000078'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|3|'открытая'||||'да'|||||||3644,718|3258,26|624,11|'Д'|473,6|'Д'|669,87|'Д'|378,69|'Д'|123,24|'Д'|0||0||0||0||287,55|'Д'|188,62|'Д'|455,46|'Д'|3201,14|||'зависимая'|3||1
79|'05_000079'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|2|'открытая'||||'да'|||||||3235,5974|3219,28|649,66|'Д'|480,72|'Д'|648,45|'Д'|307,122|'Дср'|367,52|'Дср'|0||0||0||0||381,18|'Д'|361,85|'Д'|490,83|'Д'|3687,33|||'зависимая'|2||1
80|'05_000080'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||475,691|342,61|48|'Д'|60,3|'Д'|69,73|'Д'|43,3|'Д'|7,38|'Д'|0||0||0||0||54,62|'Д'|37,31|'Д'|53,23|'Д'|373,87|||'зависимая'|1||1
81|'05_000081'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||567,9681|589,83|119,88|'Д'|82,2|'Д'|110,33|'Д'|69,85|'Д'|12,48|'Д'|0||0||0||0||72,25|'Д'|67,05|'Д'|88,48|'Д'|622,52|||'зависимая'|1||1
82|'05_000082'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||639,1251|515,59|54,68|'Дср'|49,578|'Дср'|125,97|'Д'|83,22|'Д'|17,19|'Д'|0||0||0||0||76,98|'Д'|77,39|'Д'|97,39|'Д'|582,4|||'зависимая'|1||1
83|'05_000083'|'"ОАО ""ТГК-1"""'|'ЦТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||862,3408|602,5|143,31|'Д'|93,03|'Д'|143,43|'Д'|73,59|'Д'|41,25|'Д'|0||0||0||0||79,96|'Д'|64,99|'Д'|108|'Д'|747,56|||'зависимая'|1||1
84|'05_000084'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||758,7079|691,07|151,55|'Д'|114,56|'Д'|151,09|'Д'|72,52|'Д'|15,8|'Д'|0||0||0||0||89,76|'Д'|78,65|'Д'|103,58|'Д'|777,51|||'зависимая'|1||1
85|'05_000085'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||797,1697|750,85|161,56|'Д'|118,2|'Д'|158,19|'Д'|85,48|'Д'|8,82|'Д'|0||0||0||0||85,76|'Д'|70,66|'Д'|89,71|'Д'|778,38|||'зависимая'|1||1
86|'05_000086'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||767,381|654,7|65,85|'Дср'|143,2|'Д'|162,15|'Д'|93,29|'Д'|23,62|'Д'|0||0||0||0||109,2|'Д'|87,75|'Д'|122,88|'Д'|807,94|||'зависимая'|1||1
87|'05_000087'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||824,0897|758,4|174,13|'Д'|118,86|'Д'|157,88|'Д'|102,12|'Д'|26,79|'Д'|0||0||0||0||92,96|'Д'|90,76|'Д'|113,09|'Д'|876,59|||'зависимая'|1||1
88|'05_000088'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||798,4072|734,78|77,99|'Д'|145,87|'Д'|157,34|'Д'|95,91|'Д'|15,01|'Д'|0||0||0||0||112,88|'Д'|96,74|'Д'|128,86|'Д'|830,6|||'зависимая'|1||1
89|'05_000089'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||376,586|337,55|26,44|'Дср'|44,874|'Дср'|64,44|'Д'|44,32|'Д'|7,64|'Д'|0||0||0||0||24,53|'Д'|67,51|'Д'|48,57|'Д'|328,32|||'зависимая'|1||1
90|'05_000090'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||1967,7319|1642,51|180,85|'Дср'|177,366|'Дср'|381,25|'Д'|244,96|'Д'|34,56|'Д'|0||0||0||0||231,56|'Д'|214,76|'Д'|293,03|'Д'|1758,34|||'зависимая'|1||1
91|'05_000091'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||658,5818|559,12|140,75|'Д'|100,27|'Д'|124,64|'Д'|78,87|'Д'|9,53|'Д'|0||0||0||0||77,05|'Д'|73,96|'Д'|91,79|'Д'|696,86|||'зависимая'|1||1
92|'05_000092'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||583,8287|502,5|51,55|'Дср'|50,892|'Дср'|50,964|'Дср'|51,54|'Дср'|49,854|'Дср'|0||0||0||0||53,2|'Д'|48,09|'Д'|66,5|'Д'|422,59|||'зависимая'|1||1
93|'05_000093'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|3|'открытая'||||'да'|||||||2438,3187|810,22|467,27|'Д'|382|'Д'|469,92|'Д'|261,84|'Д'|69,79|'Д'|0||0||0||0||255,02|'Д'|250,21|'Д'|368,01|'Д'|2524,06|||'зависимая'|3||1
94|'05_000094'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||1819,7245|1947,68|378,94|'Д'|278,81|'Д'|366,1|'Д'|207,135|'Д'|75,86|'Д'|0||0||0||0||171,66|'Д'|171,85|'Д'|247,58|'Д'|1897,94|||'зависимая'|1||1
95|'05_000095'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||1690,0914|1809,53|360,79|'Д'|278,85|'Д'|370|'Д'|177,1|'Д'|74,67|'Д'|0||0||0||0||200,83|'Д'|196,67|'Д'|261,92|'Д'|1920,83|||'зависимая'|1||1
96|'05_000096'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||3007,243648|2399,4|617,33|'Д'|324,9|'Дср'|555,15|'Д'|279,32|'Д'|62,92|'Д'|0||0||0||0||342,46|'Д'|323,56|'Д'|382,06|'Д'|2887,7|||'зависимая'|1||1
97|'05_000097'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||895,0995|822,09|192,18|'Д'|118,83|'Д'|129,83|'Д'|78,37|'Д'|12,78|'Д'|0||0||0||0||64,19|'Д'|68,29|'Д'|88,53|'Д'|753|||'зависимая'|1||1
98|'05_000098'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||642,2812|601,48|113,6|'Д'|79,85|'Д'|102,08|'Д'|44,48|'Д'|10,34|'Д'|0||0||0||0||69,09|'Д'|53,93|'Д'|86,36|'Д'|559,73|||'зависимая'|1||1
99|'05_000099'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||575,3561|556,28|116,54|'Д'|88,97|'Д'|119,32|'Д'|60,32|'Д'|10,8|'Д'|0||0||0||0||61,14|'Д'|47,82|'Д'|75,16|'Д'|580,07|||'зависимая'|1||1
100|'05_000100'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||620,5873|594,94|101,15|'Д'|74,74|'Д'|121,2|'Д'|71,17|'Д'|15,56|'Д'|0||0||0||0||75,14|'Д'|68,78|'Д'|82,14|'Д'|609,88|||'зависимая'|1||1
101|'05_000101'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||418,5778|354,52|68,98|'Д'|56,58|'Д'|74,36|'Д'|49,52|'Д'|10,24|'Д'|0||0||0||0||36,29|'Д'|43,97|'Д'|59,63|'Д'|399,57|||'зависимая'|1||1
102|'05_000102'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||720,5387|1989,05|151,81|'Д'|98,686|'Д'|99,744|'Д'|80,91|'Д'|21,29|'Д'|0||0||0||0||76,58|'Д'|81,7|'Д'|105,48|'Д'|716,2|||'зависимая'|1||1
103|'05_000103'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|2|'открытая'||||'да'|||||||2902,7009|1562,11|202,6|'Дср'|323,832|'Дср'|321,912|'Дср'|309,096|'Дср'|316,596|'Дср'|0||0||0||0||300,97|'Д'|312,86|'Д'|453,09|'Д'|2540,96|||'зависимая'|2||1
104|'05_000104'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||1077,512|979,31|220,03|'Д'|146,11|'Д'|188,83|'Д'|107,09|'Д'|24,41|'Д'|0||0||0||0||99,38|'Д'|117,42|'Д'|158,39|'Д'|1061,66|||'зависимая'|1||1
105|'05_000105'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||1042,5575|984,88|205,38|'Д'|151,75|'Д'|203,5|'Д'|122,9|'Д'|15,68|'Д'|0||0||0||0||109,96|'Д'|120,56|'Д'|150|'Д'|1079,73|||'зависимая'|1||1
106|'05_000106'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||1058,32357|811,19|87,55|'Д'|192,8|'Д'|215,82|'Д'|197,88|'Д'|23,86|'Д'|0||0||0||0||135,3|'Д'|126,59|'Д'|156,65|'Д'|1136,45|||'зависимая'|1||1
107|'05_000107'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||863,7524|783,19|133,36|'Д'|101,54|'Д'|122,77|'Д'|59,2|'Д'|12,91|'Д'|0||0||0||0||74,27|'Д'|83,68|'Д'|109,22|'Д'|696,95|||'зависимая'|1||1
108|'05_000108'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||712,7778|733,69|137,81|'Д'|101,13|'Д'|138,93|'Д'|70,68|'Д'|9,83|'Д'|0||0||0||0||70,99|'Д'|98,71|'Д'|104,98|'Д'|733,06|||'зависимая'|1||1
109|'05_000109'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||718,8612|718,82|123,45|'Д'|95,36|'Д'|127,16|'Д'|68,8|'Д'|16,1|'Д'|0||0||0||0||66,1|'Д'|79,94|'Д'|101,81|'Д'|678,72|||'зависимая'|1||1
110|'05_000110'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||653,876112|760,88|131,59|'Д'|102,23|'Д'|131,21|'Д'|73,57|'Д'|20,01|'Д'|0||0||0||0||84,36|'Д'|71,21|'Д'|93,76|'Д'|707,94|||'зависимая'|1||1
111|'05_000111'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||456,141272|525,42|100,7|'Д'|78,69|'Д'|103,5|'Д'|45,58|'Д'|10,83|'Д'|0||0||0||0||60,46|'Д'|61,75|'Д'|77,19|'Д'|538,7|||'зависимая'|1||1
112|'05_000112'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|2|'открытая'||||'да'|||||||1668,29772|1993,03|379,26|'Дср'|259,69|'Дср'|254,19|'Дср'|263,94|'Дср'|258,73|'Дср'|0||0||0||0||219,58|'Д'|237,58|'Д'|381,87|'Д'|2254,84|||'зависимая'|2||1
