89|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|6|||160089|'орг-ия с гос. участием'||||1968|'кирпичные'|5|0|4|64|3792.2|3446.1|2665.01|781.09|'да'||'нет'|||'да'||'да'|'нет'||||||
90|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|7|||160090|'орг-ия с гос. участием'||||1968|'кирпичные'|5|0|5|100|4526.91|4190.91|4190.91||'да'||'нет'|||'да'||'да'|'нет'||||||
91|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|8|||160091|'орг-ия с гос. участием'||||1969|'кирпичные'|5|0|5|100|4530.48|4139.48|4139.48||'да'||'нет'|||'да'||'да'|'нет'||||||
92|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|9|||160092|'орг-ия с гос. участием'||||1970|'кирпичные'|5|0|5|100|4779.89|4399.89|4399.89||'да'||'нет'|||'да'||'да'|'нет'||||||
93|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|10|||160093|'орг-ия с гос. участием'||||1972|'кирпичные'|5|0|5|100|4810.89|4430.89|4430.89||'да'||'нет'|||'да'||'да'|'нет'||||||
94|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|11|||160094|'орг-ия с гос. участием'||||1974|'кирпичные'|5|0|7|115|6267.7|5644.4|5466.1|178.3|'да'||'да'|||'да'||'да'|'нет'||||||
95|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|12|||160095|'орг-ия с гос. участием'||||1976|'кирпичные'|9|0|1|45|2297.06|2060.06|2060.06||'да'||'да'|||'да'||'да'|'нет'|1|||||
96|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|42|||160096|'орг-ия с гос. участием'||||1957|'кирпичные'|2|0|2|8|431.5|389.5|389.5||'да'||'нет'|||'да'||'да'|'нет'||||||
97|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|45|||160097|'орг-ия с гос. участием'||||1957|'кирпичные'|3|0|2|18|1444.68|1352.08|1352.08||'да'||'да'|||'да'||'да'|'нет'||||||
98|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|47|||160098|'орг-ия с гос. участием'||||1980|'кирпичные'|9|0|1|45|2254.15|1988.15|1988.15||'да'||'да'|||'да'||'да'|'нет'|1|||||
99|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|49|||160099|'орг-ия с гос. участием'||||1982|'кирпичные'|5|0|3|60|3117.09|2885.19|2885.19||'да'||'да'|||'да'||'да'|'нет'||||||
100|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|51|||160100|'орг-ия с гос. участием'||||1981|'кирпичные'|5|0|4|80|4011.5|3706.5|3706.5||'да'||'да'|||'да'||'да'|'нет'||||||
101|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|53|||160101|'орг-ия с гос. участием'||||1982|'кирпичные'|5|0|3|80|3101.6|2873.3|2873.3||'да'||'да'|||'да'||'да'|'нет'||||||
102|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|55|||160102|'орг-ия с гос. участием'||||1985|'кирпичные'|5|0|4|60|4670.61|4259.61|4259.61||'да'||'да'|||'да'||'да'|'нет'||||||
103|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|57|||160103|'орг-ия с гос. участием'||||1990|'кирпичные'|6|0|4|79|6433.5|5612.5|5612.5||'да'||'да'|||'да'||'да'|'нет'|4|||||
104|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|59|||160104|'орг-ия с гос. участием'||||1989|'кирпичные'|9|0|2|133|6002.3|5467.3|5176|291.3|'да'||'да'|||'нет'||'нет'|'да'|2|||||
105|'Пушкинский'|'Пушкин'|'КОМСОМОЛЬСКАЯ'|2|||160105|'орг-ия с гос. участием'||||1930|'кирпичные'|2|0|1|7|318.9|318.9|318.9||'да'||'нет'|||'нет'||'нет'|'нет'||||||
106|'Пушкинский'|'Пушкин'|'КРАСНОЙ ЗВЕЗДЫ'|'1/5'|||160106|'орг-ия с гос. участием'||||1917|'кирпичные'|3|0|3|33|2081.26|1899.26|1899.26||'да'||'нет'|||'да'||'да'|'нет'||||||
107|'Пушкинский'|'Пушкин'|'КРАСНОЙ ЗВЕЗДЫ'|'2/7'|||160107|'орг-ия с гос. участием'||||1917|'кирпичные'|2|0|1|6|872.8|750.8|512.5|238.3|'да'||'нет'|||'да'||'да'|'нет'||||||
108|'Пушкинский'|'Пушкин'|'КРАСНОЙ ЗВЕЗДЫ'|12|||160108|'орг-ия с гос. участием'||||1958|'кирпичные'|3|0|1|9|661.75|619.75|619.75||'да'||'нет'|||'да'||'да'|'нет'||||||
109|'Пушкинский'|'Пушкин'|'КРАСНОЙ ЗВЕЗДЫ'|'17/9'|||160109|'орг-ия с гос. участием'||||1917|'кирпичные'|3|0|1|6|885.71|829.71|557.01|272.7|'да'||'нет'|||'да'||'да'|'нет'||||||
110|'Пушкинский'|'Пушкин'|'КРАСНОЙ ЗВЕЗДЫ'|'19а'|||160110|'орг-ия с гос. участием'||||1966|'кирпичные'|5|0|3|60|2729.82|2496.82|2496.82||'да'||'нет'|||'да'||'да'|'нет'||||||
111|'Пушкинский'|'Пушкин'|'КРАСНОЙ ЗВЕЗДЫ'|20|||160111|'орг-ия с гос. участием'||||1961|'кирпичные'|4|0|2|32|1421.29|1266.29|1235.09||'да'||'нет'|||'да'||'да'|'нет'||||||
112|'Пушкинский'|'Пушкин'|'КРАСНОЙ ЗВЕЗДЫ'|21|||160112|'орг-ия с гос. участием'||||1917|'другое'|2|0|1|11|681|640|640||'да'||'нет'|||'да'||'да'|'нет'||||||
113|'Пушкинский'|'Пушкин'|'КРАСНОЙ ЗВЕЗДЫ'|22|||160113|'орг-ия с гос. участием'||||1917|'кирпичные'|3|0|1|6|550.57|509.07|509.07||'да'||'нет'|||'да'||'да'|'нет'||||||
114|'Пушкинский'|'Пушкин'|'КРАСНОЙ ЗВЕЗДЫ'|23|||160114|'орг-ия с гос. участием'|||||'кирпичные'|2|0|1|6|972.2|600.8|400.2|200.6|'да'||'нет'|||'да'||'да'|'нет'||||||
115|'Пушкинский'|'Пушкин'|'КРАСНОЙ ЗВЕЗДЫ'|24|||160115|'орг-ия с гос. участием'||||1917|'кирпичные'|4|0|5|57|4093.6|3722.2|2951.3|770.9|'да'||'нет'|||'да'||'да'|'нет'||||||
